"selection1_name","selection1_url","selection1_price"
"17 TALKING GREEN TELETUBBIES 1998 DIPSY STUFFED ANIMAL PLUSH TOY PLAYSKOOL DOLL*","https://www.ebay.com/itm/17-TALKING-GREEN-TELETUBBIES-1998-DIPSY-STUFFED-ANIMAL-PLUSH-TOY-PLAYSKOOL-DOLL/302994143207?epid=0&hash=item468bdbb7e7:g:4C0AAOSwsE1aIK-K","$29.99"
"Teletubbies Laa-Laa Yellow Walking Talking Plush Stuffed Animal","https://www.ebay.com/itm/Teletubbies-Laa-Laa-Yellow-Walking-Talking-Plush-Stuffed-Animal/184013452621?hash=item2ad80e754d:g:U7gAAOSw4QRdn-2b","$4.99"
"Vintage 90s Plush Tummy Glow Teletubby Laa-Laa Doll 10” Playskool Butterfly 1998","https://www.ebay.com/itm/Vintage-90s-Plush-Tummy-Glow-Teletubby-Laa-Laa-Doll-10-Playskool-Butterfly-1998/133206629216?hash=item1f03bbdb60:g:wj4AAOSwY3tbSqwV","$25.00"
"Vintage 90s Plush Talking Laa-Laa Teletubby 14” Vinyl Face Doll Playskool 1998","https://www.ebay.com/itm/Vintage-90s-Plush-Talking-Laa-Laa-Teletubby-14-Vinyl-Face-Doll-Playskool-1998/133206628925?epid=1600081146&hash=item1f03bbda3d:g:gM8AAOSwcjRbSvAB","$25.00"
"1998 Teletubbies Red Po 15"" Talking Plush Stuffed Doll PlaySkool Hasbro-WORKS!","https://www.ebay.com/itm/1998-Teletubbies-Red-Po-15-Talking-Plush-Stuffed-Doll-PlaySkool-Hasbro-WORKS/264261388588?hash=item3d8734c92c:g:HukAAOSwTM5Yvzk4:sc:USPSPriority!14221!US!-1","$7.99"
"Vintage 1998 Teletubbies Laa Laa Yellow Talking Plush ""Uh-oh"" Playskool 14""","https://www.ebay.com/itm/Vintage-1998-Teletubbies-Laa-Laa-Yellow-Talking-Plush-Uh-oh-Playskool-14/254170247828?hash=item3b2dba3294:g:~VoAAOSwTEJaGF~i","$14.99"
"Teletubbies Laa Laa Plush 4"" Keychain Clip, Hands open and close, hangs, yellow","https://www.ebay.com/itm/Teletubbies-Laa-Laa-Plush-4-Keychain-Clip-Hands-open-and-close-hangs-yellow/153685752285?hash=item23c86279dd:g:fTwAAOSwr05dpgM1","$9.99"
"Teletubbies ~ Talking Po ~ Supersoft Plush 10"" (27 cm) Soft Toy","https://www.ebay.com/itm/Teletubbies-Talking-Po-Supersoft-Plush-10-27-cm-Soft-Toy/173541805262?epid=2254481638&_trkparms=ispr%3D1&hash=item2867e5ccce:g:EC0AAOSw3NtbCVy2&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXkwz8D3T%2B0%2B%2FfaLwBwTFDyMl%2FJUXNx5x3cQJmqgvo9EO4aJYKB%2BSZVAYL5w7LrqL9DDq1jQMfpste93eF0sHGyJDH5mqB2xlx8VZ0ocCuIYumYNe%2FDew2YGaCAFRzXK06Hh505ioBb2PXGptbYR%2F72VHPDzwafCNq4kFvBLkwIO%2F%2Fip9hcS2P51n7s%2BGM7JjK38uv%2BYTtvljEPIsp7IKFxevkB0xw%2Bx4ptzCqtZ1dQ8Pv2s01l4YKGn5siUc%2FSegKMOYSunmCCprGdK8C4%2BL%2FwlGVZnaU1NDLU7rzOw%2FNv7g614VoSHuqkexM5qqzSjF7dRBaHoB1MTMNhGc31k6VwFP9PAOzqdMKeXebTSjF2%2FpIbDaASyRiJd9mO%2FK%2FWaDitUzkF3EeVrhuAMbvcPtHehaJdkwUA0lDQMUAfYQAshgvdqrEQ%2F6mQI0Lqr8K8UVGVvCG8W%2F%2F9krUZ5bZbLai41XLLQFHeANozN2i1nZF9MGznNsZ7pcpcNMhu8aUqNb%2FOsEWj%2FJ6%2Ba0%2BAHW8XJzBFPk1KNnuIcAT%2BF2GgiQe1I67VAGx%2BNx%2Bs86O%2FFYfK1hOKTqrkEyAzpkwGHoGti4SIEEbPQqbW9G6PxPCWp6AqUsBUBjWzQtVgcgnByJHy0MM29B3GRIroGA1qsQG3nYR6ka%2F4ZUNQmQCdyc0Lizxs6jWViLy5ARgjTfNvTazTrVr8Cepb6EAldctmBCfzpu2TfFKgen4k5oZwfWTJfgbIiw%3D%3D&checksum=173541805262a16a17fe20254e16a100be003fed8840&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXkwz8D3T%2B0%2B%2FfaLwBwTFDyMl%2FJUXNx5x3cQJmqgvo9EO4aJYKB%2BSZVAYL5w7LrqL9DDq1jQMfpste93eF0sHGyJDH5mqB2xlx8VZ0ocCuIYumYNe%2FDew2YGaCAFRzXK06Hh505ioBb2PXGptbYR%2F72VHPDzwafCNq4kFvBLkwIO%2F%2Fip9hcS2P51n7s%2BGM7JjK38uv%2BYTtvljEPIsp7IKFxevkB0xw%2Bx4ptzCqtZ1dQ8Pv2s01l4YKGn5siUc%2FSegKMOYSunmCCprGdK8C4%2BL%2FwlGVZnaU1NDLU7rzOw%2FNv7g614VoSHuqkexM5qqzSjF7dRBaHoB1MTMNhGc31k6VwFP9PAOzqdMKeXebTSjF2%2FpIbDaASyRiJd9mO%2FK%2FWaDitUzkF3EeVrhuAMbvcPtHehaJdkwUA0lDQMUAfYQAshgvdqrEQ%2F6mQI0Lqr8K8UVGVvCG8W%2F%2F9krUZ5bZbLai41XLLQFHeANozN2i1nZF9MGznNsZ7pcpcNMhu8aUqNb%2FOsEWj%2FJ6%2Ba0%2BAHW8XJzBFPk1KNnuIcAT%2BF2GgiQe1I67VAGx%2BNx%2Bs86O%2FFYfK1hOKTqrkEyAzpkwGHoGti4SIEEbPQqbW9G6PxPCWp6AqUsBUBjWzQtVgcgnByJHy0MM29B3GRIroGA1qsQG3nYR6ka%2F4ZUNQmQCdyc0Lizxs6jWViLy5ARgjTfNvTazTrVr8Cepb6EAldctmBCfzpu2TfFKgen4k5oZwfWTJfgbIiw%3D%3D&checksum=173541805262a16a17fe20254e16a100be003fed8840","$16.78"
"16” Musical Light Up Red Teletubby Po Plush Doll Teletubbies 2016","https://www.ebay.com/itm/16-Musical-Light-Up-Red-Teletubby-Po-Plush-Doll-Teletubbies-2016/283554064340?_trkparms=ispr%3D1&hash=item420523a7d4:g:YKkAAOSwOIBdMmFe&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWxeB5cwP2AqcLvBU%2FpTgwzkUSYdtO4hb2stBwMtw91y6kXH8%2FH7oKGcPFa5MNfzrM%2BB9goBFpoPu2k%2BwOii53qm3Xmz1geh1A%2FqRTzdCZpEtmz%2FLn5cxQyL%2BxFTsmszlo0W7YQ6jxQ1OHQ%2F1cFrwuzKVLp9rQMdpL%2FS4D2YJYBL8I%2BxAB%2FrL5F2qGTW4KefZVAnsyYAMCVZcXK%2BfSTqYnrqrL29ROfDgsxV3NSZjdapw1XMM9I1x6yY0Vg84rGLSyAZiijep3QA4RIfqhv1DXyHWuvc%2BsxYPthDSI59jMiIJDUgargaGESWGhnWza5hwHbA1KiR%2BPb4IBLlGiLWXodhbqtDiQ9MwjNIkTjETX4fzivQDE7NzGmXEV9YW7bPDa60LF2drJVHo9fKeB1xJT%2ByTkJgbbssmqbacjZL1oFypuiIPcBlX5xwGkwSEhGDGBdDvM6dvWI84DvH1sxg193Jqq%2F8LAsAr7GPiTafOi9GA86WdBjE0lBorvhAn9qP%2BYaxJYFG1LthB4%2FODk2L%2Bki0ZRpPnzQ22kq2XUyw1zs5xxhJH3nG0ogp58r1%2FtSkm8myKPBAYHyGCNAXeluvZ3fugCex4RHCYm%2FJIjWhbTBWV9t7QbTmvb4HcI4qnaTmdpCJXR8x%2BfZ7W4wQv3b97NioITqJoHt8vy9WiOVw7%2BaJXcEm7%2BckgDr5h8wRhxwwOR4J%2BGkhu%2BMHBSagktULYBM%2BeKG%2FYyadNDtNT5ZyY2KvA%3D%3D&checksum=283554064340a16a17fe20254e16a100be003fed8840&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qWxeB5cwP2AqcLvBU%2FpTgwzkUSYdtO4hb2stBwMtw91y6kXH8%2FH7oKGcPFa5MNfzrM%2BB9goBFpoPu2k%2BwOii53qm3Xmz1geh1A%2FqRTzdCZpEtmz%2FLn5cxQyL%2BxFTsmszlo0W7YQ6jxQ1OHQ%2F1cFrwuzKVLp9rQMdpL%2FS4D2YJYBL8I%2BxAB%2FrL5F2qGTW4KefZVAnsyYAMCVZcXK%2BfSTqYnrqrL29ROfDgsxV3NSZjdapw1XMM9I1x6yY0Vg84rGLSyAZiijep3QA4RIfqhv1DXyHWuvc%2BsxYPthDSI59jMiIJDUgargaGESWGhnWza5hwHbA1KiR%2BPb4IBLlGiLWXodhbqtDiQ9MwjNIkTjETX4fzivQDE7NzGmXEV9YW7bPDa60LF2drJVHo9fKeB1xJT%2ByTkJgbbssmqbacjZL1oFypuiIPcBlX5xwGkwSEhGDGBdDvM6dvWI84DvH1sxg193Jqq%2F8LAsAr7GPiTafOi9GA86WdBjE0lBorvhAn9qP%2BYaxJYFG1LthB4%2FODk2L%2Bki0ZRpPnzQ22kq2XUyw1zs5xxhJH3nG0ogp58r1%2FtSkm8myKPBAYHyGCNAXeluvZ3fugCex4RHCYm%2FJIjWhbTBWV9t7QbTmvb4HcI4qnaTmdpCJXR8x%2BfZ7W4wQv3b97NioITqJoHt8vy9WiOVw7%2BaJXcEm7%2BckgDr5h8wRhxwwOR4J%2BGkhu%2BMHBSagktULYBM%2BeKG%2FYyadNDtNT5ZyY2KvA%3D%3D&checksum=283554064340a16a17fe20254e16a100be003fed8840","$17.95"
"New ListingVintage Playskool Teletubbies Talking Laa Laa Plush 16"" La La Yellow Doll 1998","https://www.ebay.com/itm/Vintage-Playskool-Teletubbies-Talking-Laa-Laa-Plush-16-La-La-Yellow-Doll-1998/274082522089?hash=item3fd09763e9:g:DT4AAOSwIpxdwOZw","$13.10"
"1998 ""Teletubbies"" Talking Red 15"" Collectible Plush Playskool","https://www.ebay.com/itm/1998-Teletubbies-Talking-Red-15-Collectible-Plush-Playskool/283443545739?hash=item41fe8d468b:g:VJ8AAOSwDrNZVr4Q","$29.99"
"2016 Spin Master Teletubbies 12"" Red Talking Po Plush Stuffed Toy Sound (A)","https://www.ebay.com/itm/2016-Spin-Master-Teletubbies-12-Red-Talking-Po-Plush-Stuffed-Toy-Sound-A/303234341489?hash=item469a2cda71:g:a6MAAOSwC8FdOHS~","$14.99"
"Tinky Winky Purple Teletubbie Plush 15 Inch EDEN 1998 Vintage Stuffed Animal Toy","https://www.ebay.com/itm/Tinky-Winky-Purple-Teletubbie-Plush-15-Inch-EDEN-1998-Vintage-Stuffed-Animal-Toy/264509879119?hash=item3d9604734f:g:fN4AAOSwmnFdseXP:sc:USPSFirstClass!14221!US!-1","$7.49"
"Yellow Teletubbies Keychain Backpack 4” Plush Clip On Toy","https://www.ebay.com/itm/Yellow-Teletubbies-Keychain-Backpack-4-Plush-Clip-On-Toy/263850215494?hash=item3d6eb2c846:g:KjcAAOSwZGRbYOeq","$12.99"
"VINTAGE 1998 Teletubbies Po Plush Toy 1998 Playskool Hasbro Red 13""","https://www.ebay.com/itm/VINTAGE-1998-Teletubbies-Po-Plush-Toy-1998-Playskool-Hasbro-Red-13/283469326191?hash=item420016a76f:g:F6kAAOSwXshWssg0","$15.00"
"8"" EDEN YELLOW PLUSH TELETUBBIES TOY DOLL, FLOCKED FACE,HARD EYES,ITSY BITSY ENT","https://www.ebay.com/itm/8-EDEN-YELLOW-PLUSH-TELETUBBIES-TOY-DOLL-FLOCKED-FACE-HARD-EYES-ITSY-BITSY-ENT/153704264921?hash=item23c97cf4d9:g:~yEAAOSwCxxdnQdP","$8.99"
"Teletubby LalaYellow Talking Plush 14"" Vintage Doll Toy 1998 Hasbro Playschool","https://www.ebay.com/itm/Teletubby-LalaYellow-Talking-Plush-14-Vintage-Doll-Toy-1998-Hasbro-Playschool/312762608761?hash=item48d21aac79:g:pfwAAOSwEN5ddpNe","$19.99"
"Teletubbies Winky Dipsy 2pc Lot Plush Keychain Ragdoll Vintage 1998","https://www.ebay.com/itm/Teletubbies-Winky-Dipsy-2pc-Lot-Plush-Keychain-Ragdoll-Vintage-1998/174075842546?hash=item2887ba8ff2:g:5BYAAOSw5uddslr7","$16.95"
"Vtg Playskool Rare Plush Teletubbies Laa Laa Talking Yellow Works 16 Inch Doll","https://www.ebay.com/itm/Vtg-Playskool-Rare-Plush-Teletubbies-Laa-Laa-Talking-Yellow-Works-16-Inch-Doll/222785229865?hash=item33df08d429:g:8kMAAOSweLBaUQGm","$10.99"
"Teletubbies Microsoft ActiMates Interactive Plush Talking Po Doll RARE RED 1998","https://www.ebay.com/itm/Teletubbies-Microsoft-ActiMates-Interactive-Plush-Talking-Po-Doll-RARE-RED-1998/192971208972?hash=item2cedfaf90c:g:kGcAAOSwlxddGj~n","$75.00"
"Teletubbies 12"" Plush Stuffed 2016 Spin Masters Laa Laa Po Tinky Winky","https://www.ebay.com/itm/Teletubbies-12-Plush-Stuffed-2016-Spin-Masters-Laa-Laa-Po-Tinky-Winky/173941811042?hash=item287fbd6762:g:D~gAAOSwIK9dDoD1","$14.99"
"Eden 1998 Teletubbies Dipsy 7"" Bean Bag Plush Stuffed Toy Beanie w/Tags","https://www.ebay.com/itm/Eden-1998-Teletubbies-Dipsy-7-Bean-Bag-Plush-Stuffed-Toy-Beanie-w-Tags/333138526892?hash=item4d909a82ac:g:tycAAOSwlglccxIs","$10.50"
"1 PC of High Quality 9"" Caillou Doll Plush","https://www.ebay.com/itm/1-PC-of-High-Quality-9-Caillou-Doll-Plush/182817520177?_trkparms=ispr%3D1&hash=item2a90c5fa31:g:HKsAAOSw1HxZ2u8W&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXgISo6ruaNh7nn%2BlU%2F8gR8t5TW%2Bo2l18rrF1srmqGCb4l%2Fgkr1NQee8HJNvG8BOvtnb%2BWI%2FgQq93Cus7KyE1zxlkkyz%2B6e8w1C8Bnh3MvgOTVh%2BRWWIzF%2FlpKbfhNB4Kdn3dIsrbJIvHeja5igc19zWUtyE0HfYofRQxX4b6bCAJ46XILq5MTyMRDZT7sMqGDkQewrfm34iv2eCtgsSesfz7rq3%2BPisoFmUeDJrYpzerFNac54ALC16OijxqyZk6nan5jbvtlYuSytGAQj3gZsDq853yoI%2B%2BiSYtwDG%2FdZHgiTTdjoxxvYyEosYLThHrFyT7ltzwFTJBU%2Bfg3IuZbCXqmtveNlZSLQNz9S5RPxggc42CkFz5Dh8QVUhwut9hBX8LkDP4gqJExEKqWl1Mrj13GaIQzXKaCLZW3bQP831444nzpyEuK1BWqRdKbafiRzhpqdhUdCQbSR5TDr9B%2FReiBWwjEyD3KB4pOc9wF3Rh4OCErdNhYK8svD%2FtopeL370Y2xZXzr3zZOzOlqP%2F7jH97waGWMQEza16xY%2FpZcqx%2FPe6EZ%2FiAiEOpF3UCPHtHZcOI8MEVFIbJqly1H3r9VjBOw8bULx3rDZ6mf%2FMzenC4JLbYnwwox4lMhm9x9qe3Avz0YaD7aR%2BxlN29MB2zOCJPINH9%2BFPYQ27eBZWuXv84mzmgXjUVOep9vO22%2BluphnLn8dAhgXarYFBdn2ZKQ6U8igFRievv5NP%2Bb3Q1I3A%3D%3D&checksum=182817520177a16a17fe20254e16a100be003fed8840&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qXgISo6ruaNh7nn%2BlU%2F8gR8t5TW%2Bo2l18rrF1srmqGCb4l%2Fgkr1NQee8HJNvG8BOvtnb%2BWI%2FgQq93Cus7KyE1zxlkkyz%2B6e8w1C8Bnh3MvgOTVh%2BRWWIzF%2FlpKbfhNB4Kdn3dIsrbJIvHeja5igc19zWUtyE0HfYofRQxX4b6bCAJ46XILq5MTyMRDZT7sMqGDkQewrfm34iv2eCtgsSesfz7rq3%2BPisoFmUeDJrYpzerFNac54ALC16OijxqyZk6nan5jbvtlYuSytGAQj3gZsDq853yoI%2B%2BiSYtwDG%2FdZHgiTTdjoxxvYyEosYLThHrFyT7ltzwFTJBU%2Bfg3IuZbCXqmtveNlZSLQNz9S5RPxggc42CkFz5Dh8QVUhwut9hBX8LkDP4gqJExEKqWl1Mrj13GaIQzXKaCLZW3bQP831444nzpyEuK1BWqRdKbafiRzhpqdhUdCQbSR5TDr9B%2FReiBWwjEyD3KB4pOc9wF3Rh4OCErdNhYK8svD%2FtopeL370Y2xZXzr3zZOzOlqP%2F7jH97waGWMQEza16xY%2FpZcqx%2FPe6EZ%2FiAiEOpF3UCPHtHZcOI8MEVFIbJqly1H3r9VjBOw8bULx3rDZ6mf%2FMzenC4JLbYnwwox4lMhm9x9qe3Avz0YaD7aR%2BxlN29MB2zOCJPINH9%2BFPYQ27eBZWuXv84mzmgXjUVOep9vO22%2BluphnLn8dAhgXarYFBdn2ZKQ6U8igFRievv5NP%2Bb3Q1I3A%3D%3D&checksum=182817520177a16a17fe20254e16a100be003fed8840","$15.99"
"Teletubby Po Plush Toy 1998 Ragdoll Productions Playskool Toy 15cm Tall!","https://www.ebay.com/itm/Teletubby-Po-Plush-Toy-1998-Ragdoll-Productions-Playskool-Toy-15cm-Tall/133197416573?_trkparms=ispr%3D1&hash=item1f032f487d:g:htYAAOSw505dna~h&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qVPXGzEMh6%2BaPw4WjjNxdsPKRiWZeBSS16dKoc05aW5FAy8U0N6lbERFPS3aZgQKjlUEHinX989WZdX8qCCCdpP8pFbjR1cJEQ6wKNPR%2FJFZtDkNZ2nqL4rED3U8qjijYCBVAgyHEqJWKgPmIdR5AkLp0AWd0ohMKaDRJh%2FgwfKK%2BekhjHknalVIdOz%2BzjvzJ9%2FeomFFheeFbyjVrog1VcWSD5w4CqYxHXOBgnr9aniIU4TcIWszEEf2gl4nEovRI5%2FUnIXk1lOUeegaC2OStf90nlDjm7PuHj256bs9usElgW3yJFozMXDXK99K6W8dwAOHHoPzbHrapkHY8vG62yNHbt3gEY6J4Cq6WHTPExV1tPCUctKL9tYsJHANVbaX508gvDz82fR62xc76uwF6bJjt2cQpKwu88QrkT9wVpnBJgffkdmM%2FhwKYqyQjsYoRYhDo%2BFlSpKYwqf523ZQOGoJ5xnd%2Bb7cmG1kMSOxUfX%2FFInJDrayiHi3CSJJlIt0w04bXG3I3HQpatTgwr1P6IyduvfowgvlXoNzrP2RENeSP5kcoxA0sfZxruCJ2eRVeyiMHNKsnhZE2%2Ft4XgGK3iVh9sKlYoq%2F0FIHcYFNv7Cve2Sp8v19tIiI7p6z6Qj3HBTu%2Fu5721pv5lmzpqtdFDHxAePpkemkg25baOpwcqOwHGCYT3mhnHsn4E92OACV%2BulihF9Bw0e3Y%2F4ITFX4sQGHu%2FzVU8kr14YFfprqXrjyw%3D%3D&checksum=133197416573a16a17fe20254e16a100be003fed8840&enc=AQAEAAACQBPxNw%2BVj6nta7CKEs3N0qVPXGzEMh6%2BaPw4WjjNxdsPKRiWZeBSS16dKoc05aW5FAy8U0N6lbERFPS3aZgQKjlUEHinX989WZdX8qCCCdpP8pFbjR1cJEQ6wKNPR%2FJFZtDkNZ2nqL4rED3U8qjijYCBVAgyHEqJWKgPmIdR5AkLp0AWd0ohMKaDRJh%2FgwfKK%2BekhjHknalVIdOz%2BzjvzJ9%2FeomFFheeFbyjVrog1VcWSD5w4CqYxHXOBgnr9aniIU4TcIWszEEf2gl4nEovRI5%2FUnIXk1lOUeegaC2OStf90nlDjm7PuHj256bs9usElgW3yJFozMXDXK99K6W8dwAOHHoPzbHrapkHY8vG62yNHbt3gEY6J4Cq6WHTPExV1tPCUctKL9tYsJHANVbaX508gvDz82fR62xc76uwF6bJjt2cQpKwu88QrkT9wVpnBJgffkdmM%2FhwKYqyQjsYoRYhDo%2BFlSpKYwqf523ZQOGoJ5xnd%2Bb7cmG1kMSOxUfX%2FFInJDrayiHi3CSJJlIt0w04bXG3I3HQpatTgwr1P6IyduvfowgvlXoNzrP2RENeSP5kcoxA0sfZxruCJ2eRVeyiMHNKsnhZE2%2Ft4XgGK3iVh9sKlYoq%2F0FIHcYFNv7Cve2Sp8v19tIiI7p6z6Qj3HBTu%2Fu5721pv5lmzpqtdFDHxAePpkemkg25baOpwcqOwHGCYT3mhnHsn4E92OACV%2BulihF9Bw0e3Y%2F4ITFX4sQGHu%2FzVU8kr14YFfprqXrjyw%3D%3D&checksum=133197416573a16a17fe20254e16a100be003fed8840","$15.18"
"New ListingTeletubbies Plush eden toys 1998 PO, Tinkie Winkie Laa-Laa Po with flower Lot","https://www.ebay.com/itm/Teletubbies-Plush-eden-toys-1998-PO-Tinkie-Winkie-Laa-Laa-Po-with-flower-Lot/202815192396?hash=item2f38ba3d4c:g:6McAAOSw10VcQ1c~","$39.99"
"Teletubbies Yellow 12"" TALKING LA-LA Plush Stuffed LALA Doll FLOCKED FACE HTF","https://www.ebay.com/itm/Teletubbies-Yellow-12-TALKING-LA-LA-Plush-Stuffed-LALA-Doll-FLOCKED-FACE-HTF/333306812923?hash=item4d9aa259fb:g:V8sAAOSw5nJdAqZT","$13.07"
"Teletubbies Po Plush, Dipsy Figure & Key Chain Change Purse Lot GUC","https://www.ebay.com/itm/Teletubbies-Po-Plush-Dipsy-Figure-Key-Chain-Change-Purse-Lot-GUC/264247075248?hash=item3d865a61b0:g:u0EAAOSwlXhZYIHM","$8.99"
"Burger King Kids Club Toys Teletubbies Plush Finger Puppet Bag Clips Dipsy Po","https://www.ebay.com/itm/Burger-King-Kids-Club-Toys-Teletubbies-Plush-Finger-Puppet-Bag-Clips-Dipsy-Po/123832276563?hash=item1cd4fa9653:g:SpMAAOSwhktdJ1JV:sc:USPSFirstClass!14221!US!-1","$6.79"
"Vintage 90s Toy Vinyl Face Plush Stuffed Teletubbies 11” Po Doll Playskool 1998","https://www.ebay.com/itm/Vintage-90s-Toy-Vinyl-Face-Plush-Stuffed-Teletubbies-11-Po-Doll-Playskool-1998/133206620774?hash=item1f03bbba66:g:UI4AAOSwjdpbSuxk","$15.00"
"Vintage 90s Toy Vinyl Face Plush Stuffed Teletubbies 11” Po Doll Playskool 1998","https://www.ebay.com/itm/Vintage-90s-Toy-Vinyl-Face-Plush-Stuffed-Teletubbies-11-Po-Doll-Playskool-1998/133206621740?hash=item1f03bbbe2c:g:LoIAAOSw3bNbTStW","$15.00"
"Teletubbies Po, Dipsy, Laa Laa, And Tinky Winky Plush Dolls Set 4","https://www.ebay.com/itm/Teletubbies-Po-Dipsy-Laa-Laa-And-Tinky-Winky-Plush-Dolls-Set-4/133013316208?hash=item1ef8362270:g:tksAAOSwzqtcGvgy","$72.00"
"Vintage Teletubbies Talking Plush Laa Laa Doll 14"" - Free Shipping","https://www.ebay.com/itm/Vintage-Teletubbies-Talking-Plush-Laa-Laa-Doll-14-Free-Shipping/113892553953?hash=item1a848674e1:g:yzcAAOSwFRpdgXX9","$12.52"
"Teletubbies Tinky Winky Laa Laa Pencil Grips Grabbers Back Pack Clip On Plush","https://www.ebay.com/itm/Teletubbies-Tinky-Winky-Laa-Laa-Pencil-Grips-Grabbers-Back-Pack-Clip-On-Plush/143237719855?hash=item2159a2272f:g:56MAAOSwF~RcyycX","$5.50"
"VINTAGE 1988 PLAYSKOOL RED TELETUBBIES PO TALKING PLUSH NICE!","https://www.ebay.com/itm/VINTAGE-1988-PLAYSKOOL-RED-TELETUBBIES-PO-TALKING-PLUSH-NICE/254393979161?hash=item3b3b101119:g:5v4AAOSwsdtdq18g","$9.99"
"Teletubbies Yellow Plush Talking Teletubby 1998 Playskool Tested Working","https://www.ebay.com/itm/Teletubbies-Yellow-Plush-Talking-Teletubby-1998-Playskool-Tested-Working/254202218467?hash=item3b2fa207e3:g:qBcAAOSwHWtctmn2","$17.99"
"1998 VINTAGE TELETUBBIE Talking Laa Laa 17"" Plush LaLa Yellow Doll*","https://www.ebay.com/itm/1998-VINTAGE-TELETUBBIE-Talking-Laa-Laa-17-Plush-LaLa-Yellow-Doll/292864398861?hash=item443014160d:g:IcwAAOSwNppbY65x","$22.99"
"PLAY ALONG 2003 SET OF 4 TELETUBBIES PO-DIPSY-LAA LAA-TINKY WINKY PLUSH TOYS","https://www.ebay.com/itm/PLAY-ALONG-2003-SET-OF-4-TELETUBBIES-PO-DIPSY-LAA-LAA-TINKY-WINKY-PLUSH-TOYS/323952149429?hash=item4b6d0d83b5:g:rjwAAOSwoSldqlfe","$55.99"
"Teletubbies 6"" Plush Stuffed Yellow Laa Laa Doll","https://www.ebay.com/itm/Teletubbies-6-Plush-Stuffed-Yellow-Laa-Laa-Doll/163534568189?hash=item26136b7afd:g:f2kAAOSwRiFcXzS8","$12.00"
"Vtg 90s Plush Po Teletubby 13” Vinyl Face Doll Missing Voice Box Playskool 1998","https://www.ebay.com/itm/Vtg-90s-Plush-Po-Teletubby-13-Vinyl-Face-Doll-Missing-Voice-Box-Playskool-1998/133206615262?hash=item1f03bba4de:g:3jcAAOSwO1pbStdL","$10.00"
"Teletubbies Po Red Plush Plastic Clip on 5"" Stuffed Animal NEW IN PACKAGE","https://www.ebay.com/itm/Teletubbies-Po-Red-Plush-Plastic-Clip-on-5-Stuffed-Animal-NEW-IN-PACKAGE/123877233616?hash=item1cd7a893d0:g:KsUAAOSwr15dV4VP","$3.99"
